OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
2.0;5.0;11.0;24.0;6.0;10.0;2.0;5.0;11.0;25.0;5.0;11.0;27.0;-11.0;89.0;-49.0
3.0;6.0;15.0;34.0;7.0;14.0;2.0;6.0;10.0;25.0;6.0;14.0;34.0;-11.0;107.0;-52.0
3.0;7.0;16.0;38.0;8.0;16.0;2.0;5.0;13.0;31.0;7.0;16.0;34.0;-11.0;140.0;-71.0
3.0;9.0;21.0;48.0;10.0;19.0;4.0;7.0;18.0;38.0;9.0;18.0;48.0;-12.0;166.0;-79.0
4.0;9.0;20.0;49.0;10.0;21.0;4.0;8.0;16.0;40.0;10.0;21.0;69.0;-16.0;219.0;-103.0
5.0;11.0;25.0;56.0;12.0;23.0;3.0;7.0;19.0;43.0;10.0;21.0;60.0;-20.0;218.0;-126.0
4.0;10.0;23.0;55.0;12.0;24.0;4.0;10.0;22.0;50.0;11.0;23.0;63.0;-22.0;226.0;-127.0
4.0;11.0;26.0;62.0;13.0;26.0;4.0;10.0;26.0;56.0;13.0;27.0;63.0;-25.0;260.0;-149.0
5.0;13.0;29.0;70.0;15.0;30.0;7.0;15.0;29.0;69.0;14.0;29.0;75.0;-26.0;306.0;-157.0
7.0;15.0;35.0;83.0;17.0;32.0;4.0;13.0;30.0;66.0;16.0;32.0;84.0;-28.0;305.0;-174.0
7.0;17.0;37.0;90.0;19.0;36.0;7.0;17.0;34.0;80.0;17.0;34.0;86.0;-33.0;339.0;-180.0
7.0;17.0;40.0;92.0;20.0;38.0;6.0;16.0;37.0;85.0;18.0;37.0;82.0;-33.0;350.0;-196.0
7.0;17.0;40.0;94.0;20.0;38.0;8.0;19.0;38.0;84.0;18.0;38.0;103.0;-35.0;395.0;-205.0
7.0;17.0;37.0;87.0;19.0;37.0;7.0;17.0;36.0;83.0;18.0;37.0;108.0;-36.0;424.0;-219.0
6.0;15.0;34.0;84.0;18.0;36.0;6.0;14.0;31.0;75.0;17.0;34.0;104.0;-43.0;429.0;-228.0
6.0;15.0;35.0;87.0;19.0;37.0;6.0;14.0;35.0;78.0;18.0;38.0;102.0;-43.0;404.0;-233.0
7.0;18.0;41.0;98.0;21.0;42.0;6.0;17.0;41.0;97.0;22.0;44.0;105.0;-43.0;424.0;-237.0
10.0;24.0;55.0;130.0;28.0;52.0;10.0;27.0;60.0;137.0;30.0;55.0;124.0;-51.0;479.0;-257.0
13.0;32.0;73.0;171.0;35.0;65.0;13.0;31.0;70.0;158.0;34.0;65.0;120.0;-54.0;486.0;-262.0
17.0;40.0;89.0;207.0;43.0;79.0;15.0;36.0;86.0;195.0;42.0;81.0;113.0;-54.0;495.0;-268.0
19.0;43.0;97.0;222.0;47.0;85.0;17.0;40.0;89.0;196.0;42.0;82.0;127.0;-55.0;526.0;-283.0
16.0;37.0;84.0;197.0;41.0;79.0;16.0;37.0;81.0;182.0;39.0;77.0;148.0;-60.0;550.0;-286.0
15.0;35.0;80.0;186.0;40.0;74.0;14.0;32.0;78.0;178.0;38.0;73.0;132.0;-61.0;570.0;-309.0
15.0;34.0;79.0;186.0;39.0;73.0;14.0;32.0;75.0;168.0;36.0;71.0;133.0;-60.0;577.0;-310.0
13.0;32.0;71.0;168.0;37.0;70.0;12.0;30.0;69.0;159.0;34.0;68.0;143.0;-64.0;600.0;-322.0
13.0;31.0;73.0;168.0;36.0;69.0;13.0;31.0;70.0;157.0;34.0;69.0;145.0;-68.0;629.0;-327.0
13.0;31.0;72.0;171.0;36.0;70.0;12.0;30.0;75.0;167.0;35.0;69.0;148.0;-68.0;624.0;-349.0
