OFFCHIP_SENSIMOX_SnAu_150_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_200.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_150_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_200_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_250_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_300_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_350_78125.0_IN-PHASE;OFFCHIP_SENSIMOX_SnAu_400_78125.0_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT4_QUADRATURE;ONCHIP_ALUMINUM_OXIDE_OUT7_IN-PHASE;ONCHIP_ALUMINUM_OXIDE_OUT7_QUADRATURE
150.0;280.0;510.0;690.0;87.0;93.0;40.0;80.0;130.0;290.0;46.0;62.0;-10.0;-3.0;-22.0;35.0
130.0;230.0;390.0;540.0;69.0;68.0;90.0;150.0;220.0;420.0;56.0;64.0;-14.0;1.0;-24.0;43.0
210.0;380.0;630.0;900.0;126.0;136.0;120.0;230.0;340.0;620.0;87.0;99.0;-14.0;6.0;-28.0;48.0
230.0;360.0;610.0;950.0;124.0;145.0;90.0;160.0;280.0;570.0;91.0;130.0;-16.0;6.0;-33.0;54.0
240.0;400.0;670.0;980.0;131.0;173.0;140.0;240.0;370.0;660.0;104.0;144.0;-18.0;4.0;-38.0;63.0
260.0;460.0;780.0;1180.0;161.0;204.0;120.0;240.0;390.0;780.0;121.0;172.0;-18.0;5.0;-38.0;69.0
340.0;600.0;940.0;1440.0;195.0;231.0;190.0;320.0;510.0;950.0;136.0;193.0;-18.0;8.0;-42.0;58.0
250.0;440.0;710.0;1160.0;166.0;216.0;180.0;310.0;510.0;920.0;128.0;186.0;-18.0;14.0;-42.0;64.0
240.0;420.0;700.0;1080.0;153.0;202.0;160.0;300.0;490.0;860.0;128.0;178.0;-16.0;12.0;-43.0;76.0
220.0;390.0;660.0;1020.0;144.0;200.0;140.0;260.0;430.0;760.0;117.0;172.0;-16.0;15.0;-45.0;65.0
230.0;380.0;670.0;1050.0;152.0;206.0;110.0;210.0;340.0;770.0;126.0;185.0;-18.0;21.0;-46.0;81.0
250.0;440.0;790.0;1190.0;170.0;226.0;180.0;350.0;570.0;1020.0;141.0;210.0;-18.0;14.0;-46.0;83.0
200.0;350.0;630.0;1020.0;149.0;209.0;180.0;300.0;510.0;880.0;138.0;188.0;-16.0;11.0;-50.0;96.0
320.0;530.0;880.0;1350.0;196.0;250.0;160.0;310.0;530.0;990.0;158.0;221.0;-23.0;14.0;-55.0;99.0
340.0;590.0;960.0;1520.0;225.0;287.0;180.0;340.0;590.0;1120.0;174.0;249.0;-22.0;22.0;-57.0;103.0
350.0;620.0;1070.0;1600.0;238.0;290.0;190.0;350.0;600.0;1120.0;177.0;258.0;-20.0;22.0;-68.0;116.0
370.0;620.0;1040.0;1590.0;230.0;298.0;280.0;500.0;790.0;1400.0;198.0;296.0;-20.0;21.0;-68.0;116.0
350.0;610.0;1010.0;1630.0;238.0;304.0;260.0;460.0;790.0;1330.0;198.0;279.0;-22.0;24.0;-69.0;136.0
410.0;710.0;1190.0;1850.0;268.0;348.0;220.0;410.0;690.0;1320.0;204.0;297.0;-22.0;17.0;-69.0;124.0
390.0;680.0;1140.0;1790.0;260.0;340.0;280.0;490.0;810.0;1450.0;222.0;318.0;-20.0;22.0;-66.0;127.0
380.0;670.0;1110.0;1800.0;254.0;337.0;240.0;400.0;710.0;1260.0;209.0;305.0;-16.0;20.0;-66.0;134.0
380.0;650.0;1100.0;1720.0;259.0;338.0;290.0;500.0;850.0;1460.0;217.0;305.0;-18.0;31.0;-66.0;128.0
400.0;670.0;1120.0;1790.0;267.0;351.0;260.0;500.0;840.0;1470.0;220.0;319.0;-16.0;27.0;-66.0;134.0
400.0;690.0;1170.0;1840.0;278.0;361.0;260.0;490.0;830.0;1550.0;238.0;351.0;-16.0;21.0;-69.0;145.0
460.0;780.0;1290.0;2040.0;299.0;392.0;300.0;570.0;970.0;1700.0;256.0;374.0;-17.0;31.0;-74.0;151.0
450.0;760.0;1310.0;2110.0;304.0;405.0;300.0;540.0;920.0;1690.0;263.0;369.0;-18.0;28.0;-78.0;150.0
440.0;790.0;1320.0;2170.0;317.0;420.0;300.0;560.0;890.0;1630.0;254.0;378.0;-24.0;34.0;-84.0;155.0
470.0;790.0;1340.0;2150.0;319.0;441.0;300.0;520.0;920.0;1680.0;271.0;400.0;-25.0;33.0;-85.0;156.0
500.0;840.0;1420.0;2220.0;334.0;437.0;330.0;570.0;930.0;1680.0;267.0;402.0;-24.0;30.0;-87.0;170.0
480.0;830.0;1440.0;2250.0;333.0;451.0;340.0;620.0;1080.0;1890.0;286.0;418.0;-25.0;36.0;-89.0;157.0
